,Retweets,Favorites,Followers,ScreenName,Text
9867,2,1,234,alechirsch,Considering what’s going on currently with #COVID19 and the #CoronavirusOutbreak the news on the #Royals Meghan and Harry moving to #LosAngeles has little significance https://t.co/1WU6AcGrGk
10694,4,2,233,RafaelL88951939,"#todoseramosgrinyasinospagaron
Se hará una demanda millonaria en contra de @grin_mexico y @jobandtalent_mx por EXPONER al COVID19 al personal que se encuentra sin respuesta por evadir el pago de su Liquidación de ley.
@LuisaAlcalde @SSaludCdMx @Galicia_Edgar @gabriellaguzman"
1513,1,1,232,prokdusgesund,Coronavirus-Krise: Kanzleramt: Maßnahmen bleiben bis 20. April bestehen  https://t.co/Fb9LcqRp6s via @TOnline_News
292,4,6,232,SSelvaragu,"கொஞ்சம் தள்ளிக்கனும்..
அங்கே நின்னுக்கனும்..
சொல்லாமே தெரிஞ்சிகனும்..
தொடாமே பேசிக்கனும்.. @ikamalhaasan
@KannadasanPoet
@KHOurPride #KadavulaiKanden(1963)
#Covid19 #AvoidHandShake #AvoisCrowds https://t.co/Wd4Ztv36Xl"
7713,2,3,232,Bots_Wanna,"""The virus has proven difficult to contain because many who have it experience mild symptoms or no symptoms at all."" The #coronavirus is proof that #bigdata and #analytics are a critical part of humanity's future. We need to employ predictive analytics to help stop the spread. https://t.co/OhtzqSJqlp"
4871,2,23,232,braydenh32,recognize this place? didn’t think so. this is possum kingdom lake after 3 weeks of social distancing. we are the virus. https://t.co/NLEB6fA4r0
7509,5,21,231,MilesThornton19,Practicing social distancing.😷💥 https://t.co/q7haosKsR9
1598,3370,7848,231,MidwesternMa,"A 10 month old baby died of Covid-19 in Illinois, is this what it’s going to take for people to take this seriously? I have an infant at home and I still have to go to work. STOP HAVING PARTIES. STOP GOING ON VACATION. Do what you HAVE to do and STAY THE FUCK HOME."
1900,2461,3685,229,danisotova,"Me preocupa que la cifra oficial de contagiados por Covid19 al día de hoy: 29 marzo sean 2139. Me hicieron el examen el 24 de marzo y aún no tengo el resultado. No me preocupa por mi, sino por la cifra real de los contagiados al día de hoy y que hagan parecer que está controlado."
8720,4,26,229,car_borges,"@camposmello Você conhece a diferença entre distanciamento social e LockDown, acredito que não mas ia ser pedir muito de vocês jornalistas ativistas."
12307,9,7,229,lazanzaa,"Entre los años 2010-2014, Guayas promedió 9347 defunciones anuales, 779 mensuales o 26 diarias. Enserio creen que ""58"" muertes adicionales (no todas en Guayas) en un mes por Covid, colapsaría: funerarias, levantamiento de cadáveres, morgues, etc.?
#GuayaquilSOS #Covid19"
10206,5,7,228,BridgesSycamore,We are working with Neighborhood Bridges - Lebanon​ to fill an URGENT need at Bethesda North. Click the link to learn how you can help during this pandemic. Urgent Need for Baby Monitors at B-North https://t.co/uavr55ERfc
12576,1,2,227,Matheus_Gurgell,"Tá chato já,tudo nego lança essa pprt..🤦🏻‍♂️ https://t.co/Tyb9fQKjcI"
3513,31135,21930,227,_aasyiqin,"Dear artis malaysia, look at them, look at their hard work, their sacrifices. Yet you people had the audacity to say “kerajaan patut bagi bantuan khusus untuk pengiat seni” Let me ask you lah, what do you do during this epidemic? Did you left your family to serve the nation? No? https://t.co/3DkRxJUUiC"
9330,10,6,224,westerliess,Jadi gini gue kerja di rs tipe C yang sebenernya gak memadai buat nerima pasien covid. Tapi karena tuntutan kita berani mati nerima pasien covid dengan ruang isolasi seadanya dan dibuat dadakan.
6968,5,6,224,vannoy_roger_RN,"We could be doing a better at #SocialDistancing in #WV.  @WVGovernor, please do more. Please delay the primary until June, and conduct a ""mail in ballot only"" election. Shut more non essential stores down. Ask state/county employees to work from home.

https://t.co/gs5j6UGsK9"
2041,849,730,223,ranahofcl,Gets screened one time and this how they Instagram stories be looking like https://t.co/8M4NMfBxwj
5800,14,22,222,___stephieexo,I’m getting a tattoo after corona time..
3511,228,202,222,Andrsmunera7,Este estará en la contabilidad de muertos por CoVid-19 que hace el @MinSaludCol la esposa llegó de España lo contagió el señor murió. https://t.co/GBaiTxL0db
3809,5,16,221,PedroPatraquim,"Not only a public health measure. The humane thing to do. How this not happening everywhere else?
 https://t.co/LHOK1yKCr4"
5532,4,2,219,GroceryHeroCA,"Hey @MapleLeafs, you are heroes on the ice, but how do you feel about supporting our heroes with shopping carts that are bringing groceries to our medical professionals fighting #COVID19? Check us out at https://t.co/4RRrozh2qa"
6774,9,57,219,ramenofspice,We do be dancing tho 😳👉🏼👈🏼#siblingdancechallenge #SocialDistancing https://t.co/mzULBF3dKk
10662,43,49,218,Real_Bucky_B,@RealEricCarmen You talking about this? https://t.co/UnNWwQooys
9044,3,5,218,AnnSweetKo,"@DonKissATeamOFC @donnypangilinan @KissesDelavin I don't have GCash account... Total lockdown rn ang lugar na may mga bangko sa amin bawal magpapasok... Wait ko yung pamangkin ko tomorrow meron sya account o kya pwede po through palawan or Cebuana nlng?

KISSofHope DONUTionDrive
#DonKiss
#DonKissFam
#KissesDelavin"
9359,1,8,218,adaanavarro,o corona vairus vendo vocês dizendo que n vão formar por causa dele sendo que já eram p ter se formado 3 anos atrás ...... https://t.co/wEPqgnrvCc
11779,31,199,218,Sunglass_hubgh,I just saw on CNN that some  firefighters and police officers on duty to help with the fight against Covid-19 have died. My question is are our police officers and soldiers who would be on duty be protected with PPEs. #thelockdown
11147,22,33,217,_rizalz,"@quaintrelleno @alexandermatius @pekerjalab "" Gue bukan pemerintah, kan pemerintah yang digaji dari uang rakyat. Mereka lah yang harus cari jalan keluar. Pokoknya lockdown ""
~ oke

Lockdown baik maksudnya agar covid19 ga nyebar. Tapi kerasa kaya ""Gue mau hidup. Klo dia mau mati bsk karena kelaparan, ya bukan urusan gue"""
8147,4,2,216,peace_forIndia,"https://t.co/Aj285DhhK0
*India - let’s fight back Corona virus*

We have teams on the ground to execute and *help the country* right now.

Come join us by giving your donations
Millions of our beloved country  daily wage earners are running into hunger."
3718,2,2,216,gsgs2,"prediction of the peak of the epidemic and the maximum daily number of cases
using data until Mar14
in Italy April 9, 12500 
in France April 14, 16000
in Germany May 1. 350000
[url]https://t.co/zwEklH17MZ]"
224,21,67,216,titantravis,"@JulieBorowski @tracybeanz The Federal guidelines are to wash your hands, don't touch your face, sneeze and cough into your elbow, stay home if sick, and try not to get in big groups. We can get back to work with that. The shelter in place and forced biz closures are not federal guidelines and never were"
12993,635,264,215,quesapablo,"URGENTE!!
Estamos diseñando una válvula PEEP y necesitamos hablar con personal sanitario que conozca este equipamiento para unas consultas técnicas. POR FAVOR DIFUSIÓN #EnCuarentena #COVID19 #Covid_19  #CuarentenaCoronavirus"
10651,1,1,214,DemocracyRep,"I want to tweet something that calls-out the massive bullshit epidemic that continuously spews on twitter from the @GOP and @realDonaldTrump but today I'm taking a break for my own sanity. Here's to another 30 days.

#another30days 
#BoycottTrumpPressConferences"
7920,1,1,214,_juvieiras,"decidi a partir de hoje que eu não leio e não assisto mais nada sobre corona vírus, pq eu to ficando cada vez mais desesperada"
10231,1,3,213,sandsaims,This is the 3rd world war. Countries will realise it sooner rather than later. https://t.co/0CJXCzRy6i
3813,222,790,210,tiagogeordani,"O surto de ditadores que trancafiam o ""seu povo"" dentro de estados e municípios é muito superior aos casos confirmados de COVID-19 #EstadoDeDefesa"
11498,1,3,209,ss_tauro,"@DonaldVizcaino @carlosrojasecu Ese Genio de la economía sembró el país de obras , entre esas obras grandes Hospitales que están utilizan para palear en algo la pandemia del Covid-19, a pesar de que desmantelaron gran parte del sistema de salud, despidieron médicos que hoy serían útiles, miserables."
4904,461,1152,207,christianjg00,"Repitan después de mi: 
si NO soy personal de salud, NO necesito mascarilla n95"
10102,1,0,207,JoeBobMr,@EpochTimes @StateDept hey @twitter @jack ... I've never seen so much PRO-CHINA PROPAGANDA as the last few days ... it is obviously state propaganda ... too stupid for real people ... reed some replys to my tweets for culoprits
1197,239,1458,205,kamusundo,@Hope4OCT @eileenguo Bingo! That’s what we’ve been screaming from the mountain tops. That China grossly under reported/lied or Italy was an anomaly or Italy represented the most accurate death rate. Spain and Italy have clearly more accurate data which is downright scary.
5229,1,3,204,VoodooAzian1,"To all my hoes 

Stay home if you’re sick

Come over if you’re thicc"
1820,1269,5621,202,Swaggym25,Puente hills mall before and after COVID -19 😐 https://t.co/GDMtuDj4iI
5325,8,21,201,juanpablogd,"Ojo.. El uso de cubrebocas y mascarillas debe ser reservado para el personal de salud. En la comunidad son más importantes otras medidas, por ejemplo, el distanciamiento social y el lavado constante de manos. Evitemos generar desabasto en los hospitales. https://t.co/rJETCJYPAz"
3096,21,21,201,Etytaaaa,"Una cosa es que te digan que hay 7000 muertos y otra es verlo. Quizá así se conciencie más la gente de la importancia de quedarse en casa.
Por eso que dicen que una imagen vale más que mil palabras. 
#QuedateEnCasa #EnCuarentena #COVID19 #ConexionHonduras6 #Giandara29M https://t.co/J3hzqp5V3J"
5944,65070,224651,200,yuucio,"people complaining about another 30 days on lockdown, well maybe you should STAY THE FUCK INSIDE THEN LIKE YOU’RE SUPPOSED TO"
4837,200,154,200,aii_chanx,"Couldn't agree more.
#covid19 #vivyyusof  #arrogantsellerwhopeopledonotevenknowwhatyousellnwhoareyou
#artisMalaysia yg kaya pun blh masuk skali kot. https://t.co/I8Vbtl2hOg"
7471,29,121,200,Rlucianabsb,"#Fantástico Perfeito como sempre...
Trump Anuncia que as restrições no USA vão até 30/04
E aqui no BR o Presi @jairbolsonaro  Capitão Corona vai às ruas pra falar merda dizendo q mulher apanhando é por causa do Covid19. https://t.co/wc5M8UIASs"
10185,17,29,199,osequeira,Que tal unos diputados así? COVID-19: Diputados panameños donan sus salarios | elPeriódico de Guatemala https://t.co/Q5gbSNLCI7
6424,6,10,198,jonhyclaras,Nunca mais acaba esta merda de quarentena! Fuck Covid
10729,1,0,198,miquelodium,https://t.co/vQUbQ2VszR
10996,147,170,198,ozormafia,"This is pure evil!
Chinese women caught on camera spreading the virus by spitting and spreading stuffs all over.

May God help us all

Ambode Congratulations Doc #Wuhan #pastorkumuyisaid katsina https://t.co/d9lq20VNA8"
692,1274,2616,195,clare_rowan,"As Trauma and Orthopaedic Surgeons we will not be able to manage some injuries in the usual way at present.

Don’t put yourself at risk. 

Stay off your bike.
Stay off your horse.
Slow down in your car (if you must be out).
Take care when attempting DIY/ gardening.

Stay safe."
7781,153,306,195,3DSeoane,"Acaba de morir por #COVID19 una médico de 28 AÑOS en #España, el país del mundo con mayor % de sanitarios infectados (10-15%). Además de calurosos aplausos, hace falta INDEMNIZAR el % de RIESGO ATRIBUIBLE a ser sanitario, según baremos de gravedad. Un cálculo fácil e inexcusable."
2359,20,52,194,growglobal1,"@prioritiesUSA @realDonaldTrump has conducted both Presidential malpractice &amp; by suggesting certain “untested” drugs are “very very good” for Covid19 ... His conduct is reprehensible &amp; irresponsible. People have died &amp; words matter! 

Trump; unfit to lead our nation. #DumpTrump2020 #Covid19usa"
11372,2,2,194,attorneysegar,"34 dead of coronavirus in CT, 1,993 cases confirmed

(Via WTNH News 8) https://t.co/qobITFpRrG"
4111,66,84,194,ANHEDONISM,"Bodies Being Loaded Into A Freezer Truck At Maimonides Hospital Brooklyn NY

VIDEO 1 of 3

#COVID19nyc
#CoronaVirusNYC
#coronavirus
#Covid_19 https://t.co/aEgSaIV3bz"
11770,3,6,193,Muerto_delgado,Campos que tampoco fumigan y plata que termina en cuentas en otros países incluyendo el de ellos siempre dije qu estábamos del lado equivocado del cerco y vamos a pagar por ello https://t.co/J8AApU8EMn
3685,1,3,192,guncraftbeer,"HAPPY SUNDAY FUNDAY GUNDAY? Or Better yet 🔥Flamethrower🔥
Day! LITE UP the Party! Whether it’s Killing Corona or having fun the X Products XM-42 Lite is the best accessory for all occasions. Also @xproductsllc Can… https://t.co/V6ybeSioSS"
1713,369,481,190,Capt_BOOM,"At a local hospital, complete ghost town here, in the ER. Interrogation at the door. Why are there a ton of empty tents set up in the parking garage? What are we not being told?
Time to get right with #God. 
 #CoronaLockdown #COVID19 #NWO #1984 #PoliceState #WakeUpWorld https://t.co/unt03Afikh"
8197,1,0,190,capreborn_jude,"@JeSuisDog @KTHopkins @ElContador2000 @iamsuzie11 @redmagakag @mssassysally @Janewhitt5 @LittleDi70 @SueWhitaker11 @GaynorBoughey1 @Kalimeralynn @DVATW @CllrBSilvester @CarolineCreator @FeistyRealist @neologicality @y_PenDraig @sylviajholmes @OnAngelWings according to uk gov't (see link) coronavirus has ""low overall"" mortality. Why exactly then are very old/sick people bewing scared into hospitals when the hospitals know they will not prioritise them? Am very worried. https://t.co/y1fziOHnXb https://t.co/ikWiCUk9Ll"
6399,8,8,189,dr_malenezi,"تم الانتهاء من النسخه الثانية للبرنامج، حيث تم اعادة التصميم من جديد بحيث يدعم البيانات والموبايل بشكل أفضل. رابط البرنامج 👇🏻
https://t.co/IbFfGWze5p

#كورونا_في_الكويت #StayHome #كورونا #COVID19 https://t.co/5jtf9UytGZ"
8823,31,5,187,Cassy1614,"Have a Blessed new week everyone! Stay home! Save life! God bless! 🙏

@maimai295
@mvvb4785
@TessieCViaa1
@sarahgrimes03
@AandMgivesJOY
@MAXICOY1
@sapphir04394715
@ALDubFTnQT
@marichotabelina

#ALDUBxADNSaveOurLand https://t.co/tpJBmPJaIk"
6397,50,338,187,IShartted,Proly the only good corona meme so far. #Memes #COVID19 https://t.co/w7Yu8p28QH
11557,28,20,187,ladyporplaa,วิกฤต covid-19 เราอาจจะไม่ได้สู้แค่กับโรคเท่านั้น แต่เรากำลังสู้กับโลภของคนด้วยค่ะ
6637,1,0,186,markelysmybe,Yalabethiaaaaaaa mi Prof de neurofisiología https://t.co/dAyA9SehVh
4062,480,500,185,Carlos_Ampuero,"Mi papá falleció el viernes x covid,el resto de familia con síntomas #grupohospitalariokennedy ayuden a manejar los trámites x correo para poder sepultarlo!! Xfav adapten sus procesos acorde a la emergencia para evitar + contagio @Lenin @ottosonnenh @CarlosVerareal @LaPosta_Ecu"
4935,1,0,185,JENNStheMANN,You rock! #belikeyamiche https://t.co/f37GmMCzjr
3832,2,14,184,VReceh,"Penumpang Vs Ojek Online adu kekuata semprotkan disinfektan.

Lihat video versi 👇👇
youtubehttps://youtu.be/02xmkPqilsw 

#JakartaTanggapCorona #DKIJakarta #dirumahaja #COVID19 #WhenCoronaVirusIsOver #LGBTQuarantine https://t.co/jukvkKC6wT"
5955,4,8,184,JeffBrownGrocer,"Food shopping Suggestion:

The food stores should be slower the next few days. If you can, it’s a good time to shop. Also later evening hours are much slower, that also is a good time to shop.

This could help with social distancing!"
10972,2,4,183,ayarzamusic,"Si te gusta el #RNB ve ya a mi canal en #youtibe  https://t.co/jPngtIARqS  que escuches el #cover de  @thegreatkhalid #better que acabo de grabar durante esta #encerrona o #cuarentena . 
•
•
#produceencasa #stayathome #quedateencasa #music #artist #venezuela #CODVID19 https://t.co/8mgg7tKkaz"
2839,227,296,182,BangiPalestin,"@ainisianid PELIK TAPI BENAR

Itulah sifat angkuh isr.ael. Petugas kesihatan juga ditangkap ketika bertugas.

Jom sama2 kita doakan semoga rakyat palestin dilindungi dan terhindar dari segala kejahatan.
-Admin geram- 😠
https://t.co/2kTUFKKUKI https://t.co/mT45IZdpet"
1116,810,1438,182,davidchenv2,"Please share to spread awareness. We do not need additional racism during this time of distraught. 

I should be fearing the potentiality of my parents catching COVID-19 when they go outdoors, not fearing that they get attacked by other people for the color of their skin. https://t.co/vRfr8E7AN1"
11585,5,7,181,jeenedoyaar,"A thread of wonderful initiatives being taken by volunteers and citizens all the country. This list of campaigns are genuine and verified by @ourdemocracyin 

Please Retweet and amplify. 

#Covid_19 #coronavirus #Covid19India #lockdown #COVID19relief  #FundRaiser"
4481,76,141,179,malumaa_9,"🦠En Korea los médicos y enfermeras así se protejen ante la pandemia del #Covid_19

🦠In Korea, doctors and nurses protect themselves against the #Covid_19 pandemic
🇲🇽 🌎 🇺🇲
#IxtapanDeLaSal
#YoConsumoLocal
#QuedateEnLaCasa
#QuedateEnCasa https://t.co/eAtyFhJ1l7"
12698,1,0,179,sarahakiley,@marty_walsh @GBREB Please act more urgently. The entire city and state @MassGovernor needs to come to a haunt until we have the testing capacity to understand and deal with this #pandemic in #boston @wutrain Frank Baker @AnnissaForBos @CampbellforD4 https://t.co/U2oAJ6pWrz
7309,7,14,177,dMaAnRiSeHl,"@KatieHill4CA @Yamiche 

https://t.co/3ST0flb73R"
3248,17,8,175,PAsRTSolution1,"With your signature you can add another 130,000+ healthcare providers to the fight against #Covid19.
#PhysicianAssistants (PAs) are trained in all areas of medicine &amp;amp; can fill the need nationwide. PleaseRT
@realDonaldTrump #PAsAreTheSolution #PAsNeedFullPracticeAuthority"
3291,1,1,175,sofidurane,"Nunca me había sentido culpable por reírme de algo, hasta este tweet. https://t.co/wezPNBUfpB"
7046,1,2,175,Lynnbee01,ah fuck this guy has a wolf avatar and he thinks he's the bravest fucking guy in the world as he goes to wal-mart in the midst of a pandemic to shop for his special make his dick bigger than an inch cream https://t.co/q5QzsH90co
9997,8,14,174,Kvdp9,"@lukejonmoore @DunkenKBliths I was denied testing due to not having travelled overseas 14d prior and due to not (knowingly) having been in contact with a diagnosed case. GP said symptoms were consistent with COVID-19 but her hands were tied due to testing criteria. My lungs are worse, will go for test tmrw"
6056,653,796,174,jdidiejeks,FUCK COVID19 ANJING SAYA INGIN PACARAN
7664,4,28,172,WHYIAMTHEGOAT,"فيلم فايروس كورونا....
Coronavirus the movie 🦠🎥
#coronavirus #Netflix 
@NetflixMENA https://t.co/QGujmaUrmC"
10934,2,15,171,megajelic,I want more tattoos so bad 😩 ready for this corona shit to blow over
11752,1,2,168,elinformenews,"Entrevista de la periodista colombiana @taniavalbuena26  de @nmas1org al  periodista de ciencia Wilbert Monterroza, director de @elinformenews  de #ElSalvador sobre medidas de contención frente a la #CODVID19 
@FabrizioMena_ @nayibbukele @red_mpc 
https://t.co/h4ftThnBPB"
12305,2,0,168,callievie,"#StaySafe #StayHealthy #StayHome
#SefQuarantine
#SocialDistancing 
🍈🍏🍐🥝🥑
#Lane_RYS20 #Lane_RYS20 
#Lane_RYS20"
1850,286,635,167,Lahagu_OL,"Karantina wilayah = Menutup jalur keluar masuk 

Lockdown = tidak boleh keluar rumah, yang ada di luar hanya tni/polri, segala aktivitas dihentikan, pabrik dan perusahaan tutup, Segala kebutuhan masyarakat disediakan pemerintah.

Yang suka teriak lockdown sampai disini paham?"
1293,3,1,166,Aldaaair97,"Capaz me agarra dengue antes que el coronavirus, mosquitos hijoooos de putaaaa"
9365,17,192,164,paytonamaur,I need to live in a world where this exists. STAY HOME AND WASH YOUR HANDS https://t.co/Q49OkgqyR3
12783,18,39,164,delgadoj8,#BoycottTrumpPressConferences The Health Minister of the UK just announced that the stay at home directive could last six months! Stop watching the Trump lies Conference and start watching those from the UK and other countries that are more realistic!
7667,5,21,164,SrSalesDireita,@oi1uiz Que comece a campanha canhota : quem mandou matar o coronavirus?
11022,3,7,163,w2F6GdJs80dXgSl,"#CoronaUpdate: Today,after spending long hours in control room,I visited ESI Hosp @Ayanavaram to inspect the #Covid_19 preparedness. The hospital has exclusive arrangements in place to treat #Corona Pts.I had an interactive discussion with the dynamic medical team.@CMOTamilNadu https://t.co/aYlv3cabTs"
10115,174,406,163,relaxitschels,i did not become a nurse to die of COVID-19 because we don’t have proper PPE and now we are 1:4 ratio in a mixed ICU with an assignment with 3 vents.
8566,4,5,161,FragOutNick,"FragOutNick https://t.co/VygZk45LvC via @YouTube

New YouTube channel! Would love some support, go hit that subscribe button! 

#gamer #gamersvsCOVID19 #SmallStreamersConnect #Streamer_RTs #subscribe #YouTube #Instagram #follow #QuarentineLife #SupportSmallStreamers #friends #fam"
6875,4,7,161,kayteedennis,!! if you’re complaining about having to be at home for another month but are still going out or hanging out with friends you are part of the problem !! STAY THE FUCK HOME THIS TIME
10478,1,2,159,Gisela_GSC,#820 los infectados y 20 muertos en #Argentina 🇦🇷 al dia de hoy 29/marzo.#Italia 🇮🇹 hace un mes exactamente tenia 1108 imfectados y cuántos lleva al día de hoy?? 97689 casos y 10779 muertos. ENTENDELO POR FAVOR!!! #QuedateEnCasa #EnCuarentena #coronavirus #Covid_19 #BuenDomingo https://t.co/DoQpdxQG1R
2888,172,984,159,brunomotas2,"Fantástico mostrando a triste realidade dos efeitos da covid-19

Negacionista: #DesligueDaGlobo https://t.co/2QmrWdmj9Q"
319,17,53,159,flyingorangecat,"Stay home &amp; stay well.

火星で地球風邪が流行ったら、やっぱり自宅待機になるのかな... https://t.co/592sbQVcv5"
5328,244,254,159,Mcmiame,"เจ้าของบริษัทควอลิตี้เซอร์เคิลจ
มอบชุดPPEให้จำนวน1000ชุด หน้ากากN95 1000ชิ้นถุงมือ1000กล่อง วันนี้เอาของมาส่งเพิ่มให้ที่บ้านค่ะ ซึ้งมากไม่รู้จะพิมพ์คำบรรยายอะไร มูลค่าของก็เป็นล้านแล้ว 
บริษัทนำเข้าอุปกรณ์เหตุการณ์แบบนี้พี่เขาเลยไม่ขายและขอบริจาคในสต็อคทั้งหมด
#COVID19 https://t.co/dvUZzSNgKQ"
4188,2,6,158,jada_edison,I don’t know why people are surprised that we gotta stay at home through April... likeee this is a global pandemic. Gain some perspective pls
1798,4,10,158,jrtorreshidalgo,Empresariado local en Santiago dona 30 millones de pesos para la compra de insumos hospitalarios frente al Covid-19.   - CDN - El Canal de Noticias de los Dominicanos https://t.co/0qFCbo1IGH
3721,1,3,158,laroccaa,"@leighms18 @maggieNYT On Feb 7, 2020, the Trump Admin gave China all the U.S. surplus of PPEs.  Why did this admin deplete the U.S. surplus leaving states without supplies?  Leigh, wake -up.  Trump is practicing population control."
4876,3,9,158,a_p_feldman,"I am writing an article for the Daily Cal on the grading changes implemented by UC Berkeley in light of the coronavirus outbreak. If you want to share your thoughts on grading in this unusual time and have 5 minutes to talk, you can reach me at afeldman@dailycal.org."
8983,2,1,156,heather32180,Sounds like the media may have Covid too! https://t.co/DgQi1sQAsk
2183,2113,3002,156,ChrisAllison_VT,"Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for pandemic response. Covidien bought them and crushed so wouldn’t compete w existing product. You have blood on your hands.
via @NYTimes https://t.co/zeyj1yZaE0"
1752,6,4,155,JadeNushuz4me,"NBC praised China for its medical supplies. Turns out, Chinese COVID-19 tests don't work, masks are defective. - TheBlaze
NBC and their Fake News ⁦@NBCNews⁩  https://t.co/gNOjtC2raC"
3480,657,934,153,ChristinaELT,"Very sick with pre-existing asthma &amp; CF. I have labored breathing, dry cough, congestion, fever, and zero sense of smell. I was denied a drive-thru #COVID19 test today in #Massachusetts b/c I'm uninsured &amp; under Health Safety Net. Was told I'd have to pay $400.
@MassGOV @MassDPH"
9301,17,63,153,napsnack,"This is an outright, brazen lie.
Mitch voted AGAINST an eviction moratorium. We don't have an eviction moratorium BECAUSE OF @MitchOFarrell. https://t.co/S0hrJaypJJ"
8148,4,3,152,joolielovely,"The Syrian Democratic Council (MSD) released a statement calling for compliance with the United Nations call for a global ceasefire as part of the worldwide struggle against coronavirus pandemic and for the release of all detainees.
https://t.co/WtIV79BDFN"
1875,1,0,151,myatsuda,"Considerando que você não tem controle sobre o que os outros decidem ou pensam, o que você vai mudar em VOCÊ após essa pandemia?
#pandemia #coronavirus #coronavirusbrasil #humanidade"
3453,44,53,150,Plaza_de_Toros,"@DesignationSix Fox News is worried about legal action after misleading us about the coronavirus now that people are dying. Here are some of their sponsors.

MyPillow
Disney
Lifelock
Safelite
UniversalPictures
Nestle
NFLnetwork
Kraft
Heinz
OscarMayer
Bayer
Match. com
OurTimeDating
AngiesList
GSK"
10349,11,21,150,Debbiejaa1,Retailer sells bottle of hand sanitiser for £8 during global pandemic; disgusting. Mngmt agents continue to charge innocent leaseholders for hugely inflated service charges and insurance rates during same crisis; gvt says nothing. @RobertJenrick @RishiSunak
1555,109,419,149,Dianne_J_,Ineffective. It’s nothing more than him holding a damn rally. Get him the fuck off tv. https://t.co/RUle5dryeM
5929,6,19,149,HLowe26,Literally everyone but Falwell saw this coming... https://t.co/unhY44CmHF
3267,2,7,148,AiyerDidi,"Nowadays, preserving our #happiness is key to our survival in #socialdistancing and #IsolationLife during #COVIDー19. 

So I decided to try this course on @coursera : “The science of wellbeing” from @Yale. Thanks @lauriesantos!

Let’s get happy #rewire 😃

https://t.co/L530V4Dxdh https://t.co/46sld4tSx9"
5431,1,2,148,Macine13,Les chauffeurs reubeux du C à mantes : https://t.co/ZCyWqB5UuC
8032,2,1,148,bkfromtennessee,Pelosi...deadly. https://t.co/J0Zyk4T7il
5471,20,15,147,RafaelG3silva,"Corona vai para o caralho quero a minha vida ""normal"" outra vez"
4140,1,6,147,SantiArias27,Ahora si it's corona time
12573,1,3,146,kerry_kxms,新型コロナウイルス感染症に備えて　～一人ひとりができる対策を知っておこう～ | 首相官邸ホームページ https://t.co/ILQ0m8cQlr
2417,810,2962,145,TaylWester,"If you are someone who does this, you are disgusting. This cart was 3 ft away from a trashcan. If you're someone who is doing this, YOU ARE SPREADING. you are apart of the problem. #Coronavirustruth #coronavirus https://t.co/FdgODjLTXM"
1365,5,0,144,fariass95,"La residencia El Cuartillo de Cáceres tiene 22 casos confirmados por COVID-19. No tienen medios para controlar los contagios y hasta hoy no se ha declarado confinamiento obligatorio a todos los residentes. 580 personas de las cuales 320 son ancianos.

https://t.co/t2pINmFeI3"
5303,1,4,143,VIJAYSHUKLABJP,"कोरोना वायरस (covid 19) 

आज मुजफफरनगर विकास भवन में कोरोना वायरस के मद्देनजर जनपद की वर्तमान स्थिति व तैयारियों को लेकर प्रशासन के समस्त अधिकारियों के साथ बैठक की।

#covid_19 ,#swasthabharat ,#healthforall

#india_fights_corona https://t.co/tP6MLrOFUz"
11824,1,2,142,ken_baugh,"From Sidney Powell , Gen. Flynn’s attorney:

This is outrageous. Since when does a governor have unilateral or ANY authority to prohibit doctors from prescribing lawful medication? https://t.co/GYMBzPbxBi"
3065,2,2,141,HugoRS2635,Dia 1 de abril quem inventar que tem corona dos meus rapazes vou a casa dele e dou lhes 3 chapadas juro
8482,4,6,139,JMCHEVALIER,"@AshaRangappa_ Exactly, we should be asking why trump prioritized saving Chinese and Russian lives and killed Americans by sending USA PPE to China in February? Why?"
1177,2,3,139,ChrisVogue,Data plans😭 https://t.co/LzCcjJmTy0
633,3,0,139,pandora010101,https://t.co/kme2Dg2OEi https://t.co/NkZpObi3xj
4965,4152,7429,138,Baegnes,"Donc c'est possible, ça l'a toujours été https://t.co/YukAZC7b7L"
6732,1,5,137,WRBelton_SC,"My School Social Worker, A. Steadman-Barr, is CRUSHING helping students and families despite #socialdistance adding more barriers. @SMSScorpions and @RichlandOne are blessed to have her! https://t.co/0JZ3jnEHtP"
7957,1,1,137,_markrod64,78221 Represent https://t.co/vb3QzF1kKy
7831,26,43,136,Kimkaytan,"The Global times, a CCP mouthpiece, is now publicly threatening any nation that smears China's ""foreign assistance"". F#ck you China, and f#ck your assistance! You can shove your 30% accurate test kits and faulty masks right up #WinnieXiPooh's arse. #ChinaLiedPeopleDie #ChinaVirus https://t.co/7YOoKXwMwp"
823,227,934,136,nblhaina__,"@ainisianid @Zuliana_Azira aku terpikir dalam keadaan dunia tengah kalut dengan covid ni, ada ke negara yg teruskan hntr makanan dkt diorg, diorg cukup ke makan.. dengan israel tindas diorang lagi, pastu kena hadap covid lagi 😢 sedihnya"
2958,680,1487,135,stoddeo,@onlyyoontv Solid tips #coronavirus #Coronavirustruth https://t.co/1SKNXAiK7G
6797,14787,8991,135,bensabli,"This is serious. The 3rd wave is surely coming.

The projection by JP Morgan might be inevitable. Peak 6000 infected by mid April.

Stay safe by stay at home folks! https://t.co/2hMM1nn2up"
4490,4,8,135,narcissustwo,it’s cool that california is mandating everyone stay home bc that’s what we SHOULD be doing but without a rent freeze or mandated pay like what the fuck is gonna happen
