,Retweets,Favorites,Followers,ScreenName,Text
3253,45,169,15208,FelipeDOPT,"General sendo chutado como cachorro por ter previsto a terceira onda do vírus e recomendar lockdown, é humilhação total para a já desacreditada Forças Armadas"
6598,8,39,15203,igarashitatsuo,"本日はつくば市での陽性発表はありませんでしたが、県内では23名の感染が判明しています。全国では34都府県で前週より感染が拡大しているとの報道があります。画像をつけた知事からの依頼にあるような対策の徹底を改めてお願いいたします。

県感染情報ページ： https://t.co/rWLWYG844I https://t.co/mbQvZBTt2G"
7511,38,173,15201,evapor_siempre,"Me pregunto q les pasa x la cabeza a aquellos q compran pasajes para irse al exterior, sabiendo q a donde vayas las cosas están complicadas x el Covid. 
Acaso si te vas de vacaciones, no es para estar relajado?Para estar tranquilos? Yq Cdo vuelvas no represente riesgo para otros?"
2725,69,146,15169,towhey,"IF YOU’RE under 60, your risk of dying from #COVID19 is statistically zero. https://t.co/6fj6pqKegI"
8237,13,3,15142,VicmarBarbie,#DiosConNosotrosVzlaLibre Continúa el número de galenos de la salud fallecidos a causa del Covid-19. https://t.co/N6l1FhSRE3
4193,27,6,15142,VicmarBarbie,"#DiosConNosotrosVzlaLibre Así viven los políticos corruptos en Venezuela, mientras la mayoría muere de mengua esperando una vacuna contra el Covid-19. 💉💉 https://t.co/ThlIfv0Vpe"
7226,1,1,15136,Medical_News_J,【感染症】 Xプライズ創設者主催のイベントで集団感染、ニセ治療薬も販売か: マスクの着用を義務付けなかったこの集会は、新型コロナウイルス感染症（COVID-19）の大規模感染を引き起こした。 イベント開始の4日後、ウイルス ... https://t.co/q33LbBMVqW | #感染症
8787,167,260,15114,OnZeLeft,"Instructif. Dr Davido de l'APHP, pas pour un confinement, dit que la tribune d'hier était pour responsabiliser les gens.
Aussi sur la confusion entre déprogrammation &amp; tri ou patients COVID &amp; non-COVID.
Bonus : tacle final de Blachier sur la politisation insupportable d'@AxelKahn https://t.co/Q4lCcd4X7e"
5699,16,74,15095,TadeoGZ,La Administración Provincial y municipal siguen trabajando de manera habitual. https://t.co/pbiSfwluhO
10331,11,32,15062,BobRmhenry1,CDC Director worried about 4th wave of impending doom. https://t.co/7t9PuTmYet
3522,275,1111,15054,Elburrointel,"Barranquilla es un mierdero, muertos, atracos, covid, gente sin trabajo, sol, calor, el río que huele a mierda, soledad al lado, malambo a unos minutos. Qué ciudad tan care verga"
740,168,526,15047,CoryBMorgan,"See Texas. 

Now fuck off Tam

https://t.co/Jc8hyOxwZq"
1601,1,0,15035,angulosiete,"#Entérate Covid pasó de murciélagos a humanos a través de otro animal: OMS 
https://t.co/Kdy9HabY23"
888,166,261,15018,ElMercurio_DEP,"🚨 💉 Plantel de Antofagasta “se salta la fila” y se vacuna contra el covid-19: arriesga sumario sanitario y multa

➡️ https://t.co/41fstOiiSi https://t.co/iYeazLZSv4"
4580,183,325,14880,Trumpeteer14,"🇺🇸 If the govt is restricting travel for us without a Covid Vaccination, isn't that like forcing an experimental medication on us? Please do some research on the Geneva Convention of 1949 and the Nuremberg Code. You'll see it's unethical to use experimental medication on humans."
9458,7,37,14875,iMusing,says Swan *in response to a question promoting Liberal Party campaign lies about their disastrous economic management as fact*. https://t.co/3huj5gWBKm
9638,757,921,14865,biobiobiobioc,"🔴 Remember: « Honnêtement je vais vous dire, tous mes confrères médecins qui ont été touchés par le Covid19 ont pris de la chloroquine... » (P.Pelloux - France2) 
#VeranDemission #Raoult #CORONAVIRUSFRANCE #HydroxyChloroquine #COVID19france https://t.co/oEYsYfaKCX"
3660,36,81,14861,ErandiBermudez,"Fallecidos por covid en México:

Según @HLGatell, 200 mil.

Según el subregistro reconocido por  la Ssa, 322 mil.

Según expertos, más de 500 mil.

Y todavía el Doctor Muerte se atreve a decir que es afición y obsesión de los medios nombrar la realidad para hacerlo quedar mal."
8680,1,2,14829,RaquelRegalado,.@Caracol1260 @CityofMiami 👇 https://t.co/EMta3nw91H
9546,6,26,14825,Trumpeteer14,"🇺🇸 President Donald Trump slammed Anthony Fauci and Deborah Birx on Monday, accusing the infectious disease experts of ""trying to reinvent history"" in televised interviews detailing their roles in combating the coronavirus pandemic. 👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/dRl0NdvzOy"
1574,1311,2918,14777,27xCHANYEOL,We understand that there might be covid restrictions. But why didn’t we get Chanyeol’s solo enlistment picture then? Or any enlistment confirmation at all? None of the official accounts have mentioned anything about his enlistment at all.
251,204,217,14775,servetpolat06,"Kuduz aşısı zaten vardı...!

Corona aşısı peyderpey geliyor. https://t.co/WUakeBy7KW"
9976,22,76,14754,sylviacolombo,"Meu novo op-Ed no ""New York Times"", sobre a crise no Paraguay https://t.co/7gS2xu0xjl 
@nytimeses"
4372,84,501,14753,___juanjo___,"Asumió Martín Soria como ministro de Justicia.

Fue con un cálido abrazo sin barbijo ni distancia física, en pleno crecimiento de los contagios de coronavirus.

Un clásico del presidente Alberto Fernández. https://t.co/KWgqtRkTt2"
5123,12,7,14737,VanIslandHealth,"Effective at midnight tonight, March 30, 2021, new and amended guidelines are in effect to address the rising COVID-19 case counts in our province. Read them here: https://t.co/h3gVSJwt1m #COVID19IslandHealth"
10269,662,3565,14719,wallisweaver,"So, it's 73 degrees in my town in northern California right now and will be 81 on Wednesday. Just a reminder that if we survive the pandemic, we still have to keep Republicans from killing us with their inaction on climate change."
3363,131,576,14718,MinistroEconom1,"Secondo l'OMS il Coronavirus Sars Cov-2 sarebbe stato trasmesso dagli animali all'uomo. Capisco che il laboratorio di Wuhan non sarà stato un'eccellenza, ma mi sembra eccessivo offendere in questo modo i suoi tecnici."
2587,175,316,14699,johaortizv,"Querida Loja, la falta de atención del Gobierno hace que la protección solo dependa de nosotros. Los hospitales han llegado a su máxima capacidad, nuestros médicos imploran que nos cuidemos. Debemos  prevenir el contagio masivo de #Covid19 por nuestras familias y adultos mayores. https://t.co/zBrBGw6QxV"
6923,1,26,14687,ShakoDoggo,Don't forget about XRP hodlers becoming multi millionaires and billionaires :) https://t.co/F4HKdGCLPG
1191,191,283,14686,litecoin_bull,"He Chose His Last Breath!

#FakeNews Please explain this!

The #Covid Deaths Are Piling Up!!? 🤔 https://t.co/LIjYaGWcTa"
1378,109,1445,14674,JoseSatdjian,"Hoy me tocó recibir la primera dosis de Sinovac contra el covid-19.
Todos los uruguayos poniendo el brazo contra el Covid-19 estamos un paso más cerca de salir adelante. 💪"
1063,5,12,14672,NotDevinsMom,Too late. Too many idiots roam free. They’re going to kill us all. https://t.co/wrJTXU26Sj
6600,230,561,14625,f_karig,"2766 Unterstützende inkl. @samelou in einer Stunde ist gut! Nur noch paar mehr zur ersten Million für einen sofortigen, strikten Lockdown. Der hat anderen Ländern gegen B117 geholfen: Portugal, Irland, England haben damit schon ihre Zahlen massiv gesenkt. https://t.co/vOH39WwE6o"
833,221,1319,14625,f_karig,50000 Unterzeichnende in 26 Stunden - @samelou und ich sagen danke für das Quorum in Rekordzeit! @openPetition leitet die Petition damit an die Adressaten Bundesregierung und Landesregierungen weiter. https://t.co/aJXS84zwUg #harterLockdownJetzt #tutwas https://t.co/35hxRgWVIV
7612,1,12,14608,reesetheone1,"Of you don't follow him.... do so.

Yes been screaming another wave in the U.S. may be coming. https://t.co/kRunz7Wncm"
5201,29,47,14583,KevzPolitics,"#BREAKING - Barbados records 5 new COVID cases out of 240 tests; 22 recoveries also recorded.

Barbados COVID by Numbers
Vaccinated: 63,689 
Confirmed: 3,634 (+5) Act: 150
Tests: 140,015 (+240)
Recoveries: 3,444 (+22)
Deaths: 41 https://t.co/IMKSeZa2FC"
8800,15,19,14539,zeitchikWaPo,So 2 in 10 Americans are vaccinated but 6 in 10 are getting back on planes. Makes sense. https://t.co/fMFHK9A9Hg
8081,38,2543,14497,Gord_Gillies,"March 30 would have been my son’s 27th birthday. Liam passed away last year at the start of Covid. An amazing, kind, hilarious, sensitive young man. He struggled with anxiety and alcohol but he was always a beautiful soul. A joy in our lives. Love you Li. https://t.co/MxQUV86guI https://t.co/Yl1Q2dMKRD"
7196,113,116,14496,AMERICAN__TGM,"Impending DOOM  ..... No I don’t think so. She’s running the CDC and she’s scared?? Maybe she needs to work somewhere else. I refuse to believe any Democrat working for Biden. It’s clear that lying to the public is the official policy of the Biden 
Administration. BIDEN LIARS! https://t.co/y5rasWkYpN"
9111,7,31,14492,LaVidaYElCanto,"Me gustan los estudiantes porque son la levadura, del pan que sale del horno con toda su sabrosura🎵🎶 
Violeta Parra. 1970.

Me gustan los estudiantes! El Coronavirus. 2021.

Mamadera.

Qué retroceso!"
1585,47,193,14485,joindicebreaker,"Solo RPG The Wretched is a fantastic, if unintentional, pandemic anniversary game
https://t.co/vyQPXRZlud https://t.co/Hj3NzMefvy"
10199,11,25,14477,ITGuy1959,"Oh Stewardess, I speak Democrat. @SecBlinken said:

""China will not be punished."" https://t.co/xEwgSQw4jP"
5674,11,31,14477,ITGuy1959,"This is 100 light years from dispassionately ""following the science""..👇🏽

Congratulations America on voting in an Administration that bases policy on the emotional meltdowns. https://t.co/iGhMpwXXki"
4688,56,317,14473,LeeHurstComic,Watch Britain’s celebrities segue seamlessly from supporting all Covid lockdowns to campaigning for cancer victims caused as a result of those lockdowns. They won’t miss a beat.
9300,29,131,14444,madame_te,"Com lidam com a pandemia os chefes de Estado de:

Israel - vacinação em massa
Nova Zelândia - Lockdown e vacinação
China - Lockdown
Brasil - jejum, orações e remédio pra verme"
657,108,298,14444,CraigKellyMP,Italian doctors keeping an open mind and saving lives with #hydroxychloroquine &amp; #VitaminD. Isn't the role of Doctors to save lives? Well done to those doctors who have saved lives through the early treatment of Covid. #stopgroupthink #earlytreatmentsaveslives https://t.co/glD2I9FTyT
10160,41,96,14426,puntoabc,"Los cabeza de globo se enervan si pedimos que 
 #CierrenLasEscuelas
A ellos no les importa que mueran docentes de COVID, lo único que quieren es poder deshacerse de los hijos algunas horas"
6825,174,38,14417,epinephrinerx,"อันนี้แหละที่น่ากลัว

สถานการณ์ชายแดนไทย-เมียนมาร์ไม่เคยสงบจริงๆ เลย แค่หยุดชั่วคราว

คนที่ทำงานในค่ายผู้อพยพคงเข้าใจได้ดีแหละ

แล้วสภาวะโรคของทางนั้นเอง ก็ไม่ได้ดีเท่าไร สุดท้ายภาระจะตกอยู่กับประเทศที่รับผู้อพยพมา แล้วเป็นปัญหาสาหัสด้วย https://t.co/ywStHuaE8J"
2217,22,63,14403,vivekshraya,"Honoured to be following in the footsteps of Dionne Brand, Tomson Highway and other legends to give this year’s @CLCUAlberta Kreislel Lecture:

📺😷 NEXT TIME THERE’S A PANDEMIC 😷📺

Been working hard on this for months! Please join us on March 29th.

https://t.co/dTYXWOFfax https://t.co/mx5B1awwjl"
1353,330,1029,14399,alexjgoldstein,"Every story that you'll see for the rest of the day @FacesOfCOVID is of someone who died of COVID in the past two weeks. 

They range in age from 35 to 82. They were from California, Wisconsin, Michigan, Colorado, Illinois, Pennsylvania, Florida, and Virginia. 

This is not over. https://t.co/pSeuRwi8NE"
660,490,3195,14395,reputushion,god i ask for one thing—grant me the productivity of taylor swift during the lockdown
8861,1,3,14353,suzyq8825,#DeathSantis 👇👇👇💙💙💙 https://t.co/FKBDWsGtPZ
5047,1,1,14353,suzyq8825,#WearADamnMask 😢😢😢💔💙💙💙 https://t.co/bQ9h6ljU5N
1387,363,371,14334,Viczuri,"La médica ginecóloga, Christiane Northrup, advierte y denuncia que las vacunas contra COVID-19, convierten al cuerpo humano en antena móvil 5G. Describe que es una táctica deliberada para recopilar datos biométricos de las personas inoculadas, para usos inconfesables. 🇺🇸🇪🇸 https://t.co/D5cMTtMZVA"
6851,434,956,14331,KatherineEban,"""Right now, I'm scared,"" warns @CDCDirector on press call, emotion in her voice: 10% increase in cases over last week; deaths rising to 1,000 per day. Warns of European trajectory. #COVID19."
8442,38,220,14296,Jerry_grey2002,"Always happy to promote the city that has allowed me to adopt it as my home. And, it's also the first time this retiree has been called a freelance writer. With the exception of one of the foreigners, I know everyone in the video and count them as friends https://t.co/t6k4jlXpn9"
4015,25,130,14283,_chismosa_,The weather is saying “go outside” but the gas prices are saying “stay home”
1860,330,929,14279,NathanStall,"The solution to more Ontarians getting sick and dying from #COVID19 is not creating more hospital &amp; ICU beds, it's preventing people from being infected.

#Ontario—you can only rearrange the deck chairs on the Titanic so many times before it sinks.

We are sinking—please act now. https://t.co/0Gbh8FnZNS"
2110,175,367,14274,DoctorKruz,"En un pais que testea mal como Argentina el único dato duro a ver es pacientes COVID en UTI. Hiper estable desde hace 90 días, ayer 3505. Veremos si este aumento de casos se traduce en aumento de hospitalizaciones. Hasta ahora, NO. https://t.co/rwV8yfNAcB"
5605,182,471,14258,ChrisMusson,Another one... this time Scotland's Deputy First Minister https://t.co/DfYk7WL5HV
1261,66,183,14258,ChrisMusson,"Obvious Q about this SNP election announcement, given the warnings from cancer charities since the middle of 2020 about the need to dramatically increase screenings.  due to first lockdown.

Why has this taken until now? https://t.co/zJu6nPYc4q"
7596,316,657,14258,ChrisMusson,John Swinney deletes evidence of lockdown breach on SNP election campaign trail https://t.co/ZSyNm4X987
2244,8,28,14252,Noentemo,A saber la de casos que ocultan jsjsjjj https://t.co/9VLkXEFmx5
9006,44,43,14236,EmbEspanaRabat,"AVISO URGENTE
En el marco de medidas para frenar #COVID19 #Marruecos acaba de anunciar la suspensión de vuelos desde y hacia 🇪🇸 y 🇫🇷 a partir de mañana martes 30 de marzo a las 23h59, hasta nueva orden.
Seguiremos informando de cualquier cambio.
👇👇👇 https://t.co/l7tYsJye0O"
9382,1,0,14231,VINNews,"WHO Report: COVID Likely First Jumped Into Humans From Animals 
https://t.co/hsGPNawOKr"
5929,52,204,14223,pattibacchus,An awful lot of bullshit to unpack from this thread. Shall I begin? #bced https://t.co/gjFu2lAW6i
2886,72,253,14223,pattibacchus,I need to say it again: Stephanie Higginson voted AGAINST a March 10 board motion to require masks for grade 6 &amp; 7 students in her district. #bced https://t.co/gjFu2lAW6i
6114,15,109,14223,pattibacchus,"5. That ""excellent collaboration"" she mentions...the one where the largest employee group's pleas for stronger safety measures were dismissed for months, while @WorkSafeBC was approving claims for teachers and school support workers who caught COVID-19?"
5875,12,99,14223,pattibacchus,"3. ""Throughout the pandemic, boards have worked shoulder to shoulder with local MHO's to implement the most up to date health and safety strategies."" = bullshit. It's been largely operational and managed by district managed with little role for boards."
3437,17,135,14223,pattibacchus,"7. I could go on but I shall restrain myself, but suffice to say I've been incredibly disappointed with how ineffective BC's elected school boards have been throughout the pandemic, despite the efforts of some individual trustees. Taking any credit now is just offensive. #bced"
8999,8,27,14223,pattibacchus,Just looked at the replies now and I see I'm not the only one who has had enough of this from the @BCSTA_News. Will they get the message? We'll see. #bced https://t.co/gjFu2lAW6i
6364,492,27,14208,gloriamaria057,"#28Mar 🇻🇪📢 ¡ETIQUETA DEL DÍA! ▶️ 
#CuidémonosEnFamilia

Evitar la propagación de la Covid19 es tarea de todos y todas. Cumpliendo las normas de bioseguridad protegemos nuestra familia. El virus no es un juego.

Sabemos cómo hacerlo.
¡Cuidémonos!
@gloriamaria057"
6537,1,3,14185,905wesa,"Ohio officially opened up COVID-19 vaccinations to all adults today. @i_schmeler reports many Pennsylvanians are planning to cross the border to receive their shots, but experts say it’s unclear whether “vaccine hunting,” is an ethical practice. https://t.co/G9j1lhVjIm"
5839,4,10,14175,martingonnas,"Imaginate si el gremio de cada rubro van a un paro por cada muerto de covid. El país se para totalmente. 
Asi son los nefastos, perversos y despreciables inmundos parásitos de @HugoYasky @RobiBaradel @eduardolopezute @soniaalesso1 que se cagan en el futuro de nuestros hijos. https://t.co/2S46zFhjaa"
4721,10,41,14174,carolynmichelle,"Yeah because ""normal"" fucking sucks in our white supremacist, transphobic, ultra-capitalist hellscape and we as a society are just whistling and strolling ahead despite all the gaping fissures in everything the pandemic illuminated and exacerbated. https://t.co/pvBUzok480"
7809,31,97,14143,MDN_Uruguay,"En el marco del plan de contingencia por el COVID-19, el @EjercitoUy instaló carpas en el centro Covid del Hospital Español, que se utilizan como sala de espera, realización de hisopados y triage. https://t.co/cuG6BlB9pX"
5351,26,54,14108,La_Patty_Boop,"RT creo que ya había visto está pregunta pero ¿Que pasa si a alguien se le pasa la cita de la segunda dosis de la vacuna del Covid?
@locatel_mx no funciona, todo el tiempo está ocupado.
#Ayuda"
419,103,170,14105,utectera,"En el día de hoy las escuelas y lxs docentes nos declaramos en duelo y protesta por la muerte de nuestro compañero Jorge Langone, docente de la escuela técnica N° 13 del barrio de Villa Lugano, fallecido por COVID. https://t.co/0Qg04y8sgL"
1914,15,42,14096,igsaGsanchez,"Si está estresado por el coronavirus, no es el único. El coronavirus (COVID-19) ha tenido grandes efectos en casi todos los aspectos de nuestras vidas. Está influyendo en la vida que llevamos cada día. Han cambiado mucho las cosas en muy poco tiempo.

Es natural sentir ansiedad"
1400,116,608,14091,Ouinston,"Ο απόλυτος παραλογισμός του Κομμουνισμό καταγράφηκε απόψε στο poll της Pulse.

🇬🇷 Μόλις 2% των ψηφοφόρων του ΚΚΕ θεωρεί ότι ο ιός μεταδίδεται από πορείες/συλλαλητήρια.

🇨🇳 Την ίδια ώρα η κομμουνιστική Κίνα επέβαλε το πιο αυστηρό lock down, με πλήρη απαγόρευση εξόδου από το σπίτι."
576,139,254,14051,IshatReza,"Everyone needs to listen to how this person in her mid-40s got COVID &amp; is now intubated. Most of all, we need to tag @fordnation and @celliottability to hear these stories and get those at high risk vaccinated ASAP! #onpoli #covidontario https://t.co/8RCHre54sa"
9896,125,256,14051,IshatReza,"Ontarians better remember how dishonest &amp; incompetent Ford &amp; co were during this pandemic. Always deflecting for their failures/blaming others, not planning ahead, nor spending on seniors, students, PWDs or essential workers, even though they had the $. #onpoli #VoteFordOut2022 https://t.co/PeInvyN72i"
10251,30,123,14051,IshatReza,“Let’s distract Ontarians from my pandemic failures with trivia.” #onpoli https://t.co/3wyitQnHK1
4030,29,34,14040,BMore_Healthy,"Big News Baltimore! By April 27th, all Baltimore City residents 16 and older will be eligible to receive a COVID-19 vaccine! Pre-register now by visiting ""https://t.co/8jcaCHqoDn"", and we'll contact you when an appointment becomes available! 

#BaltimoreVersusCOVID https://t.co/Ab6VR95d0v"
2506,104,431,14035,LaPrimaManina,"Buona la soluzione #Pregliasco di trasferire i medici #novax nei reparti #COVID19!

Tanto per loro il #virus non è un problema, e i loro assistiti non potranno essere infettati da chi li cura."
8655,2050,6297,14022,ValdemirdeAraj1,"Na Alemanha o povo lutando contra o Lockdown, debaixo de frio de 4 graus a polícia lança água, mas o povo resiste e a chanceler Angela Merkel cancela a ordem do Lockdown! https://t.co/Yjbsa4B8Ov"
6231,89,101,14010,LunaAzul1199,"Uffff , y aun así mienten con las cifras, según algunas estadísticas no oficiales ya superan los 500 mil y es que al menos una tercera parte de la población conocemos a alguien que falleció de Covid. https://t.co/ocNbqf9y6x"
6984,9,1,14009,Biristay1980,"🗣️ Personal médico del Poliedro de Caracas y Hospital de Coche, realizaron videoconferencia con equipo político y militar para el inicio de la distribución del Carvativir ""Góticas Milagrosas"" a pacientes Covid19.

#EnCaracasNosCuidamos @NicolasMaduro @ErikaPSUV @AlcaldiadeC. https://t.co/9YfEuLNZ4g"
2833,165,423,14000,Roshan_Rinaldi,"BREAKING: Racist, Anti-Science Georgia Governor Brian Kemp is in quarantine after recent exposure to an individual who tested positive for COVID-19, his office confirmed on Monday. https://t.co/3nobdFbUBt"
1993,15,23,14000,Roshan_Rinaldi,'Breathtaking' interviews show Trump was 'impervious' to pleas to take pandemic seriously: NYT's Haberman https://t.co/UL8x37u7mI
6998,10,10,13999,shandro,"Albertans born in or before 1963 with eligible underlying conditions can book through pharmacies in Calgary, Edmonton &amp; Red Deer.

Starting April 5, AHS will start bookings for eligible Albertans in Phase 2B born in or before 1959. 2/3

More on Phase 2B: 
https://t.co/Fi3C4lwbqh"
8159,98,501,13988,uadlup,"Protocolos que siguen desperdiciando recursos (personal, tiempo, atención) en desinfección de superficies, que ya queda claro que prácticamente no transmiten virus covid, y desatienden aspectos que sabemos que son hiper relevantes, como ventilación y distancia...
La inerciaaaaaa"
2787,483,1993,13979,AlbumTalksHQ,"🔝 AFRICAN ALBUMS IN THE US (APPLE)

#110 — Made In Lagos @wizkidayo
#381 — Twice as Tall @burnaboy
#729 — African Giant @burnaboy
#766 — For Broken Ears @temsbaby 
#823 — PANDEMIC EP @rugerofficial
#896 — A Better Time @davido"
2651,2267,20127,13969,BellaWallerstei,Denmark are lifting all Covid restrictions once over 50s have been vaccinated. Common sense. I miss it.
884,11,21,13948,teanval0207,En #Argentina comienzan a hablar que el #COVIDー19 que se transmite x el aire. En espacios cerrados.... #Chile y sus autoridades QUÉ DIRÁN? O se lo preguntamos a @pdazan de una!!!! @DrEnriqueParis @pdazan https://t.co/94idzeiIwb
6472,1161,6517,13922,KweenInYeIIow,this was like a week ago?? https://t.co/l1G0iYXtEm https://t.co/TIcZUaF4wK
5654,3,4,13866,maricopacounty,"The #COVID19AZ update for March 29 features information on how the vaccine works with new variants of #COVID19 detected in AZ, vaccination openings this week, vaccine alert sign-ups, and a look at Maricopa County's COVID-19 response efforts: https://t.co/ypApH0shdj"
6663,1,1,13865,Sabescl,"#MAGAZINE | El relato de Luis Gnecco tras estar internado por Covid-19: «Todas las noches pensaba que me podía morir»
https://t.co/g6wMPNVhsK"
5459,7,9,13857,ErnestoVeraRod,"Si ya está la vacuna a qué se debe esta tendencia de la #CuarentenaTotal 
https://t.co/WcvJsFxu5h"
63,2,42,13852,hyumankind,"If I don’t come out of this pandemic with the best skin ever, skincare is a lie"
9836,2,4,13833,SCMPHongKong,Coronavirus: battered Hong Kong travel industry calls for mutual recognition of vaccines as bubble hopes soar https://t.co/791IXOenW6
6500,61,133,13832,tevan2864,"Good Morning Friends, I am reminded of the fact that in Nazi Germany they required Jews to wear a Star of David to mark them, In the US, Democrats will use the COVID Passport to mark the Citizens. jmho🇺🇸✝️"
596,235,310,13830,20PeterMel,"Reconocen 322 mil muertes por Covid

ePIGmenio: #NosFaltan322mil o #NosFaltan150millones??

Pero la desinformación, ataque desde presidencia contra opositores y desvio de la atención es lo principal

No toquen a Pio, Felipa, Ramon Lopez en Aspen, Bartlett

#NiUnVotoAMORENA2021 https://t.co/PTTaoQceDP https://t.co/CTgJAxrRQT"
4050,18,937,13830,LeanDesign_,"Bueno, hoy fue un dia dificil ya que me quede sin trabajo y no se que hacer ahora, solo por el simple motivo de que soy de riesgo y nadie me va a tomar en cuenta, gracias coronavirus"
9180,48,194,13829,derrickokeefe,"Last year around this time Spring Break was being extended, evictions were being banned, and pandemic pay and CERB were being announced. 

How many more will die because those in power put the accumulation of capital by a few ahead of our lives &amp; well being?"
5931,76,318,13829,derrickokeefe,"A propos of nothing young people are disproportionately renters so perhaps restoring an eviction ban and paying people to stay home would be more useful than generational scolding. 
#bcpoli #covid19"
2500,36,71,13820,pyaezone,"This is still not including

- Ethnics who died fighting
- Elderlies and kids died with heart attack/shock due to hand grenades 
- Dialysis and Cancer patients who need regular hospital visits
- Unknown covid deaths

#WhatHappeningInMyanmar https://t.co/wzEQPBYykO"
1442,8,24,13817,sharon_kiwanuka,"“Covid  hit the tourism  sector the hardest because with lockdown there’s no travel there’s no hospitality. Before covid the sector was bringing in the highest foreign exchange earner”_ Doreen Katusiime
#SpotlightUG https://t.co/0Rr22CGYKK"
9713,31,200,13817,MomOfAllCapes,"I see a lot of privileged people yelling “learning loss” during of COVID.

YOUR kids have been home WITH YOU. What have YOU been doing to expand your kids’ interests and horizons?

Actually talk with your teens or read a damn book with K-5 kids. It’s not just on teachers. https://t.co/YsseTnuDDd"
6808,5,31,13814,SignorErnesto,"Qui il complicatissimo piano vaccinale in UK

sono intorno al 50% dell'intera popolazione, quindi i suscettibili vulnerabili alla covid19 sono coperti da almeno una dose, le morti cessano.

E' matematica delle elementari.

La GBD(criticabile) voleva questo in attesa del vaccino. https://t.co/W2FzP1QC4X"
6745,18,83,13814,SignorErnesto,"Strano.

Ma vaccinare RSA e anziani, per questi IMBECILLI del Team Cadavres non serve.

Prendeteli a calci nel sedere. Date ascolto al vs. influencer di quartiere...

https://t.co/fAw74BC7Pi"
4950,13,70,13789,electionlit,"If this has been going on since they started the vaccination clinic ... we're looking at hundreds and hundreds of people vaccinated ahead of the most vulnerable in our society. 
Beginning to wonder if any Covid deaths could have been prevented if  guidelines were adhered to. https://t.co/ykBIWI7qs1"
8050,10,149,13773,ryanmeili,"So 😃 to see my folks get their first doses of the COVID-19 vaccine.

They’re in Moose Jaw, where cases of variants of concern are rising fast. The vaccine is our best hope against this virus, so please get yours as soon as you’re eligible.
#skpoli #citymj https://t.co/gpy7il94MP"
1235,692,1277,13736,ClementSalviani,"Si vous habitez près d'un centre de vaccination COVID-19, quel que soit votre âge, n'hésitez pas à les appeler pour vous déclarer disponible pour une inoculation en fin de journée : ils ont chaque jour des flacons et des doses à finir qui risquent de se perdre."
4811,1636,34542,13706,juliashiplett,I cannot spend another minute thinking about my breakup from two and a half years ago the pandemic needs to end now
118,73,161,13705,riellodecba,"⚠️Tranquilidad...🙄

El abogado de Pepin dice que su cliente está en el país...creámosle 😉

No vaya a ser que por andar por ahí, por ejemplo en el nido de Zuvic, se contagie...de COVID digo 🤫

Me tenía preocupado este muchacho...😎"
4384,6,20,13703,SenatorBiaggi,"Decades of environmental injustice &amp; racism contributed to the high #COVID19 hospitalization rates in the South Bronx. 

I wrote about my bill to reduce air toxins in environmental justice communities across NYS that just passed the Senate.

https://t.co/GrSVsEXnMb"
3014,8659,65309,13680,losergram,¿qué va a pasar cuando no podamos usar el COVID como excusa para no ver a la gente?
8740,132,325,13656,PennyDaflos,"BREAKING: Dr. Henry says P.1 variant cases contributing to a new outbreak in the resort community of Whistler.

She’s shutting down Whistler Blackcomb for the next 3 weeks as a result. She cites spring break travel as a factor. https://t.co/ZRk75H0iXu"
3858,40,210,13654,PennyDaflos,"When people follow rules, indoor dining is lower risk. The problem is too many have been smirking &amp; breaking the ""only your household"" order -- that eateries have had zero desire to enforce.
The province let that continue as cases kept climbing and now here we are. Such a shame. https://t.co/ViFnJ161aX"
7843,7,10,13626,Marta0061,"La Inmunidad de Rebaño en Argentina de acuerdo a la cantidad de Vacunas demorará 812 días.

Se entiende @MatiasLammens !? faltan 27 Meses.

Hoy 14.014 Casos de Covid-19 Positivos y se Robaron las pocas Vacunas que habían llegado."
1294,5,64,13622,MSNBC_rocks_,Just got the best news. My 29 year old daughter who has MS is getting her shot on Wednesday!! She has no MS symptoms at this time and takes a shot daily to keep it that way. She has been terrified of getting COVID and how that could effect her.
6182,19,32,13616,totiorellanag,"Aplazar las elecciones debe ir con otras medidas que, efectivamente, disminuyan los casos. Siempre es bueno que escuchen al Consejo de Expertos covid-19 y por eso, deberían atender que es inaceptable que la crisis la vuelvan a pagar las y los trabajadores. https://t.co/aV7HbDG8Bq https://t.co/3StmyYDcUK"
6612,2,26,13600,flaviocostaf,Israel não reportou nenhum caso de Covid-19 no dia 27/03. https://t.co/O2m4Rdhq9b
2209,38,189,13556,69Larafoxy,Estudos científicos comprovam que minha sentada cura até covid 💉🔥 https://t.co/aXqYwm5ZTA
7016,11,251,13551,Efecto_Tequila,"Tener un familiar internado por covid tiene dos consecuencias:
1- Al no poder acercarnos, están conociendo el TERRORISMO TELEFÓNICO FAMILIAR del que somos capaces.
2- Al próximo que me venga a hablar de plandemia le voy a bajar los dientes, pero respetando su derecho a expresarse"
5896,2,8,13544,ufwfoundation,"We have been at the historic 40 Acres for the past 3 weekends making sure farm workers have access to the COVID-19 vaccine! 

Learn more about how you can contribute to our efforts and the farm worker movement: https://t.co/TB6Hn6Rxm0 

#FarmWorkerAwarenessWeek 
#QuitaleLaCorona https://t.co/uYbG5UxLMh"
